,output_testInput,output_MR1,output_MR2,output_MR3,output_MR4,output_MR5,output_MR6
29141,7,7,7,7,7,8,6
29142,9,9,9,9,9,10,8
29143,10,10,10,10,10,11,9
29144,14,14,14,14,14,15,13
29145,11,11,11,11,11,12,10
29146,13,13,13,13,13,14,12
29147,13,13,13,13,13,14,12
29148,6,6,6,6,6,7,5
29149,5,5,5,5,5,6,4
29150,12,12,12,12,12,13,11
29151,11,11,11,11,11,12,10
29152,9,9,9,9,9,10,8
29153,11,11,11,11,11,12,10
29154,0,0,0,0,0,1,0
29155,5,5,5,5,5,6,4
29156,5,5,5,5,5,6,4
29157,12,12,12,12,12,13,11
29158,11,11,11,11,11,12,10
29159,9,9,9,9,9,10,8
29160,13,13,13,13,13,14,12
29161,4,4,4,4,4,5,3
29162,3,3,3,3,3,4,2
29163,9,9,9,9,9,10,8
29164,13,13,13,13,13,14,12
29165,8,8,8,8,8,9,7
29166,4,4,4,4,4,5,3
29167,6,6,6,6,6,7,5
29168,5,5,5,5,5,6,4
29169,6,6,6,6,6,7,5
29170,13,13,13,13,13,14,12
29171,1,1,1,1,1,2,1
29172,13,13,13,13,13,14,12
29173,0,0,0,0,0,1,0
29174,9,9,9,9,9,10,8
29175,11,11,11,11,11,12,10
29176,5,5,5,5,5,6,4
29177,6,6,6,6,6,7,5
29178,10,10,10,10,10,11,9
29179,10,10,10,10,10,11,9
29180,0,0,0,0,0,1,0
29181,8,8,8,8,8,9,7
29182,9,9,9,9,9,10,8
29183,11,11,11,11,11,12,10
29184,8,8,8,8,8,9,7
29185,5,5,5,5,5,6,4
29186,7,7,7,7,7,8,6
29187,1,1,1,1,1,2,1
29188,0,0,0,0,0,1,0
29189,10,10,10,10,10,11,9
29190,11,11,11,11,11,12,10
29191,10,10,10,10,10,11,9
29192,3,3,3,3,3,4,2
29193,1,1,1,1,1,2,1
29194,10,10,10,10,10,11,9
29195,13,13,13,13,13,14,12
29196,14,14,14,14,14,15,13
29197,2,2,2,2,2,3,1
29198,9,9,9,9,9,10,8
29199,11,11,11,11,11,12,10
29200,11,11,11,11,11,12,10
29201,1,1,1,1,1,2,1
29202,4,4,4,4,4,5,3
29203,11,11,11,11,11,12,10
29204,11,11,11,11,11,12,10
29205,4,4,4,4,4,5,3
29206,1,1,1,1,1,2,1
29207,14,14,14,14,14,15,13
29208,5,5,5,5,5,6,4
29209,6,6,6,6,6,7,5
29210,10,10,10,10,10,11,9
29211,4,4,4,4,4,5,3
29212,11,11,11,11,11,12,10
29213,7,7,7,7,7,8,6
29214,10,10,10,10,10,11,9
29215,3,3,3,3,3,4,2
29216,4,4,4,4,4,5,3
29217,4,4,4,4,4,5,3
29218,13,13,13,13,13,14,12
29219,12,12,12,12,12,13,11
29220,10,10,10,10,10,11,9
29221,1,1,1,1,1,2,1
29222,2,2,2,2,2,3,1
29223,14,14,14,14,14,15,13
29224,5,5,5,5,5,6,4
29225,10,10,10,10,10,11,9
29226,3,3,3,3,3,4,2
29227,10,10,10,10,10,11,9
29228,6,6,6,6,6,7,5
29229,0,0,0,0,0,1,0
29230,4,4,4,4,4,5,3
29231,0,0,0,0,0,1,0
29232,7,7,7,7,7,8,6
29233,2,2,2,2,2,3,1
29234,4,4,4,4,4,5,3
29235,7,7,7,7,7,8,6
29236,13,13,13,13,13,14,12
29237,11,11,11,11,11,12,10
29238,5,5,5,5,5,6,4
29239,5,5,5,5,5,6,4
29240,12,12,12,12,12,13,11
29241,12,12,12,12,12,13,11
29242,1,1,1,1,1,2,1
29243,3,3,3,3,3,4,2
29244,9,9,9,9,9,10,8
29245,5,5,5,5,5,6,4
29246,9,9,9,9,9,10,8
29247,12,12,12,12,12,13,11
29248,12,12,12,12,12,13,11
29249,3,3,3,3,3,4,2
29250,1,1,1,1,1,2,1
29251,11,11,11,11,11,12,10
29252,9,9,9,9,9,10,8
29253,6,6,6,6,6,7,5
29254,0,0,0,0,0,1,0
29255,0,0,0,0,0,1,0
29256,10,10,10,10,10,11,9
29257,6,6,6,6,6,7,5
29258,2,2,2,2,2,3,1
29259,6,6,6,6,6,7,5
29260,6,6,6,6,6,7,5
29261,6,6,6,6,6,7,5
29262,12,12,12,12,12,13,11
29263,8,8,8,8,8,9,7
29264,2,2,2,2,2,3,1
29265,4,4,4,4,4,5,3
29266,8,8,8,8,8,9,7
29267,2,2,2,2,2,3,1
29268,11,11,11,11,11,12,10
29269,5,5,5,5,5,6,4
29270,11,11,11,11,11,12,10
29271,5,5,5,5,5,6,4
29272,5,5,5,5,5,6,4
29273,6,6,6,6,6,7,5
29274,2,2,2,2,2,3,1
29275,13,13,13,13,13,14,12
29276,2,2,2,2,2,3,1
29277,8,8,8,8,8,9,7
29278,8,8,8,8,8,9,7
29279,1,1,1,1,1,2,1
29280,5,5,5,5,5,6,4
29281,9,9,9,9,9,10,8
29282,12,12,12,12,12,13,11
29283,2,2,2,2,2,3,1
29284,2,2,2,2,2,3,1
29285,3,3,3,3,3,4,2
29286,13,13,13,13,13,14,12
29287,2,2,2,2,2,3,1
29288,5,5,5,5,5,6,4
29289,14,14,14,14,14,15,13
29290,0,0,0,0,0,1,0
29291,6,6,6,6,6,7,5
29292,12,12,12,12,12,13,11
29293,5,5,5,5,5,6,4
29294,14,14,14,14,14,15,13
29295,14,14,14,14,14,15,13
29296,6,6,6,6,6,7,5
29297,14,14,14,14,14,15,13
29298,4,4,4,4,4,5,3
29299,8,8,8,8,8,9,7
29300,0,0,0,0,0,1,0
29301,1,1,1,1,1,2,1
29302,6,6,6,6,6,7,5
29303,10,10,10,10,10,11,9
29304,14,14,14,14,14,15,13
29305,12,12,12,12,12,13,11
29306,13,13,13,13,13,14,12
29307,12,12,12,12,12,13,11
29308,13,13,13,13,13,14,12
29309,3,3,3,3,3,4,2
29310,2,2,2,2,2,3,1
29311,13,13,13,13,13,14,12
29312,9,9,9,9,9,10,8
29313,4,4,4,4,4,5,3
29314,12,12,12,12,12,13,11
29315,8,8,8,8,8,9,7
29316,10,10,10,10,10,11,9
29317,7,7,7,7,7,8,6
29318,3,3,3,3,3,4,2
29319,1,1,1,1,1,2,1
29320,12,12,12,12,12,13,11
29321,7,7,7,7,7,8,6
29322,4,4,4,4,4,5,3
29323,10,10,10,10,10,11,9
29324,0,0,0,0,0,1,0
29325,9,9,9,9,9,10,8
29326,6,6,6,6,6,7,5
29327,9,9,9,9,9,10,8
29328,2,2,2,2,2,3,1
29329,11,11,11,11,11,12,10
29330,0,0,0,0,0,1,0
29331,4,4,4,4,4,5,3
29332,7,7,7,7,7,8,6
29333,5,5,5,5,5,6,4
29334,11,11,11,11,11,12,10
29335,6,6,6,6,6,7,5
29336,7,7,7,7,7,8,6
29337,8,8,8,8,8,9,7
29338,8,8,8,8,8,9,7
29339,11,11,11,11,11,12,10
29340,5,5,5,5,5,6,4
29341,2,2,2,2,2,3,1
29342,2,2,2,2,2,3,1
29343,12,12,12,12,12,13,11
29344,3,3,3,3,3,4,2
29345,1,1,1,1,1,2,1
29346,11,11,11,11,11,12,10
29347,12,12,12,12,12,13,11
29348,8,8,8,8,8,9,7
29349,9,9,9,9,9,10,8
29350,4,4,4,4,4,5,3
29351,8,8,8,8,8,9,7
29352,5,5,5,5,5,6,4
29353,12,12,12,12,12,13,11
29354,10,10,10,10,10,11,9
29355,7,7,7,7,7,8,6
29356,12,12,12,12,12,13,11
29357,8,8,8,8,8,9,7
29358,10,10,10,10,10,11,9
29359,4,4,4,4,4,5,3
29360,9,9,9,9,9,10,8
29361,2,2,2,2,2,3,1
29362,11,11,11,11,11,12,10
29363,2,2,2,2,2,3,1
29364,4,4,4,4,4,5,3
29365,5,5,5,5,5,6,4
29366,0,0,0,0,0,1,0
29367,9,9,9,9,9,10,8
29368,0,0,0,0,0,1,0
29369,7,7,7,7,7,8,6
29370,10,10,10,10,10,11,9
29371,10,10,10,10,10,11,9
29372,13,13,13,13,13,14,12
29373,3,3,3,3,3,4,2
29374,14,14,14,14,14,15,13
29375,2,2,2,2,2,3,1
29376,14,14,14,14,14,15,13
29377,3,3,3,3,3,4,2
29378,7,7,7,7,7,8,6
29379,8,8,8,8,8,9,7
29380,9,9,9,9,9,10,8
29381,10,10,10,10,10,11,9
29382,12,12,12,12,12,13,11
29383,6,6,6,6,6,7,5
29384,6,6,6,6,6,7,5
29385,6,6,6,6,6,7,5
29386,12,12,12,12,12,13,11
29387,11,11,11,11,11,12,10
29388,3,3,3,3,3,4,2
29389,3,3,3,3,3,4,2
29390,12,12,12,12,12,13,11
29391,10,10,10,10,10,11,9
29392,2,2,2,2,2,3,1
29393,11,11,11,11,11,12,10
29394,5,5,5,5,5,6,4
29395,4,4,4,4,4,5,3
29396,4,4,4,4,4,5,3
29397,13,13,13,13,13,14,12
29398,7,7,7,7,7,8,6
29399,12,12,12,12,12,13,11
29400,2,2,2,2,2,3,1
29401,1,1,1,1,1,2,1
29402,10,10,10,10,10,11,9
29403,14,14,14,14,14,15,13
29404,4,4,4,4,4,5,3
29405,14,14,14,14,14,15,13
29406,10,10,10,10,10,11,9
29407,4,4,4,4,4,5,3
29408,9,9,9,9,9,10,8
29409,11,11,11,11,11,12,10
29410,0,0,0,0,0,1,0
29411,13,13,13,13,13,14,12
29412,7,7,7,7,7,8,6
29413,8,8,8,8,8,9,7
29414,12,12,12,12,12,13,11
29415,4,4,4,4,4,5,3
29416,1,1,1,1,1,2,1
29417,4,4,4,4,4,5,3
29418,11,11,11,11,11,12,10
29419,13,13,13,13,13,14,12
29420,4,4,4,4,4,5,3
29421,0,0,0,0,0,1,0
29422,9,9,9,9,9,10,8
29423,10,10,10,10,10,11,9
29424,14,14,14,14,14,15,13
29425,12,12,12,12,12,13,11
29426,8,8,8,8,8,9,7
29427,4,4,4,4,4,5,3
29428,8,8,8,8,8,9,7
29429,14,14,14,14,14,15,13
29430,3,3,3,3,3,4,2
29431,14,14,14,14,14,15,13
29432,0,0,0,0,0,1,0
29433,6,6,6,6,6,7,5
29434,14,14,14,14,14,15,13
29435,4,4,4,4,4,5,3
29436,5,5,5,5,5,6,4
29437,4,4,4,4,4,5,3
29438,0,0,0,0,0,1,0
29439,12,12,12,12,12,13,11
29440,10,10,10,10,10,11,9
29441,6,6,6,6,6,7,5
29442,2,2,2,2,2,3,1
29443,11,11,11,11,11,12,10
29444,5,5,5,5,5,6,4
29445,8,8,8,8,8,9,7
29446,11,11,11,11,11,12,10
29447,3,3,3,3,3,4,2
29448,8,8,8,8,8,9,7
29449,11,11,11,11,11,12,10
29450,8,8,8,8,8,9,7
29451,14,14,14,14,14,15,13
29452,9,9,9,9,9,10,8
29453,14,14,14,14,14,15,13
29454,8,8,8,8,8,9,7
29455,8,8,8,8,8,9,7
29456,13,13,13,13,13,14,12
29457,4,4,4,4,4,5,3
29458,4,4,4,4,4,5,3
29459,14,14,14,14,14,15,13
29460,7,7,7,7,7,8,6
29461,6,6,6,6,6,7,5
29462,13,13,13,13,13,14,12
29463,13,13,13,13,13,14,12
29464,11,11,11,11,11,12,10
29465,14,14,14,14,14,15,13
29466,0,0,0,0,0,1,0
29467,0,0,0,0,0,1,0
29468,1,1,1,1,1,2,1
29469,14,14,14,14,14,15,13
29470,9,9,9,9,9,10,8
29471,14,14,14,14,14,15,13
29472,9,9,9,9,9,10,8
29473,12,12,12,12,12,13,11
29474,7,7,7,7,7,8,6
29475,4,4,4,4,4,5,3
29476,14,14,14,14,14,15,13
29477,14,14,14,14,14,15,13
29478,8,8,8,8,8,9,7
29479,12,12,12,12,12,13,11
29480,7,7,7,7,7,8,6
29481,8,8,8,8,8,9,7
29482,12,12,12,12,12,13,11
29483,8,8,8,8,8,9,7
29484,10,10,10,10,10,11,9
29485,7,7,7,7,7,8,6
29486,3,3,3,3,3,4,2
29487,6,6,6,6,6,7,5
29488,8,8,8,8,8,9,7
29489,12,12,12,12,12,13,11
29490,9,9,9,9,9,10,8
29491,7,7,7,7,7,8,6
29492,3,3,3,3,3,4,2
29493,7,7,7,7,7,8,6
29494,10,10,10,10,10,11,9
29495,4,4,4,4,4,5,3
29496,7,7,7,7,7,8,6
29497,8,8,8,8,8,9,7
29498,5,5,5,5,5,6,4
29499,7,7,7,7,7,8,6
29500,12,12,12,12,12,13,11
29501,7,7,7,7,7,8,6
29502,0,0,0,0,0,1,0
29503,12,12,12,12,12,13,11
29504,7,7,7,7,7,8,6
29505,1,1,1,1,1,2,1
29506,7,7,7,7,7,8,6
29507,8,8,8,8,8,9,7
29508,10,10,10,10,10,11,9
29509,7,7,7,7,7,8,6
29510,10,10,10,10,10,11,9
29511,14,14,14,14,14,15,13
29512,13,13,13,13,13,14,12
29513,5,5,5,5,5,6,4
29514,3,3,3,3,3,4,2
29515,7,7,7,7,7,8,6
29516,0,0,0,0,0,1,0
29517,11,11,11,11,11,12,10
29518,9,9,9,9,9,10,8
29519,13,13,13,13,13,14,12
29520,11,11,11,11,11,12,10
29521,2,2,2,2,2,3,1
29522,10,10,10,10,10,11,9
29523,2,2,2,2,2,3,1
29524,9,9,9,9,9,10,8
29525,0,0,0,0,0,1,0
29526,14,14,14,14,14,15,13
29527,6,6,6,6,6,7,5
29528,2,2,2,2,2,3,1
29529,2,2,2,2,2,3,1
29530,4,4,4,4,4,5,3
29531,7,7,7,7,7,8,6
29532,13,13,13,13,13,14,12
29533,6,6,6,6,6,7,5
29534,10,10,10,10,10,11,9
29535,5,5,5,5,5,6,4
29536,9,9,9,9,9,10,8
29537,5,5,5,5,5,6,4
29538,0,0,0,0,0,1,0
29539,14,14,14,14,14,15,13
29540,3,3,3,3,3,4,2
29541,8,8,8,8,8,9,7
29542,6,6,6,6,6,7,5
29543,8,8,8,8,8,9,7
29544,6,6,6,6,6,7,5
29545,13,13,13,13,13,14,12
29546,13,13,13,13,13,14,12
29547,12,12,12,12,12,13,11
29548,6,6,6,6,6,7,5
29549,13,13,13,13,13,14,12
29550,12,12,12,12,12,13,11
29551,9,9,9,9,9,10,8
29552,2,2,2,2,2,3,1
29553,2,2,2,2,2,3,1
29554,7,7,7,7,7,8,6
29555,12,12,12,12,12,13,11
29556,12,12,12,12,12,13,11
29557,14,14,14,14,14,15,13
29558,12,12,12,12,12,13,11
29559,14,14,14,14,14,15,13
29560,9,9,9,9,9,10,8
29561,9,9,9,9,9,10,8
29562,9,9,9,9,9,10,8
29563,0,0,0,0,0,1,0
29564,14,14,14,14,14,15,13
29565,9,9,9,9,9,10,8
29566,8,8,8,8,8,9,7
29567,8,8,8,8,8,9,7
29568,6,6,6,6,6,7,5
29569,7,7,7,7,7,8,6
29570,5,5,5,5,5,6,4
29571,6,6,6,6,6,7,5
29572,6,6,6,6,6,7,5
29573,9,9,9,9,9,10,8
29574,2,2,2,2,2,3,1
29575,13,13,13,13,13,14,12
29576,11,11,11,11,11,12,10
29577,1,1,1,1,1,2,1
29578,11,11,11,11,11,12,10
29579,2,2,2,2,2,3,1
29580,13,13,13,13,13,14,12
29581,9,9,9,9,9,10,8
29582,0,0,0,0,0,1,0
29583,0,0,0,0,0,1,0
29584,11,11,11,11,11,12,10
29585,4,4,4,4,4,5,3
29586,8,8,8,8,8,9,7
29587,4,4,4,4,4,5,3
29588,2,2,2,2,2,3,1
29589,14,14,14,14,14,15,13
29590,10,10,10,10,10,11,9
29591,7,7,7,7,7,8,6
29592,14,14,14,14,14,15,13
29593,8,8,8,8,8,9,7
29594,3,3,3,3,3,4,2
29595,4,4,4,4,4,5,3
29596,7,7,7,7,7,8,6
29597,0,0,0,0,0,1,0
29598,0,0,0,0,0,1,0
29599,14,14,14,14,14,15,13
29600,13,13,13,13,13,14,12
29601,1,1,1,1,1,2,1
29602,0,0,0,0,0,1,0
29603,8,8,8,8,8,9,7
29604,4,4,4,4,4,5,3
29605,14,14,14,14,14,15,13
29606,7,7,7,7,7,8,6
29607,8,8,8,8,8,9,7
29608,5,5,5,5,5,6,4
29609,4,4,4,4,4,5,3
29610,10,10,10,10,10,11,9
29611,2,2,2,2,2,3,1
29612,10,10,10,10,10,11,9
29613,2,2,2,2,2,3,1
29614,3,3,3,3,3,4,2
29615,4,4,4,4,4,5,3
29616,10,10,10,10,10,11,9
29617,0,0,0,0,0,1,0
29618,7,7,7,7,7,8,6
29619,11,11,11,11,11,12,10
29620,3,3,3,3,3,4,2
29621,6,6,6,6,6,7,5
29622,12,12,12,12,12,13,11
29623,8,8,8,8,8,9,7
29624,13,13,13,13,13,14,12
29625,0,0,0,0,0,1,0
29626,10,10,10,10,10,11,9
29627,8,8,8,8,8,9,7
29628,10,10,10,10,10,11,9
29629,3,3,3,3,3,4,2
29630,2,2,2,2,2,3,1
29631,1,1,1,1,1,2,1
29632,2,2,2,2,2,3,1
29633,0,0,0,0,0,1,0
29634,0,0,0,0,0,1,0
29635,1,1,1,1,1,2,1
29636,10,10,10,10,10,11,9
29637,12,12,12,12,12,13,11
29638,2,2,2,2,2,3,1
29639,5,5,5,5,5,6,4
29640,5,5,5,5,5,6,4
29641,3,3,3,3,3,4,2
29642,12,12,12,12,12,13,11
29643,11,11,11,11,11,12,10
29644,5,5,5,5,5,6,4
29645,14,14,14,14,14,15,13
29646,1,1,1,1,1,2,1
29647,2,2,2,2,2,3,1
29648,6,6,6,6,6,7,5
29649,0,0,0,0,0,1,0
29650,1,1,1,1,1,2,1
29651,5,5,5,5,5,6,4
29652,7,7,7,7,7,8,6
29653,8,8,8,8,8,9,7
29654,12,12,12,12,12,13,11
29655,8,8,8,8,8,9,7
29656,7,7,7,7,7,8,6
29657,4,4,4,4,4,5,3
29658,5,5,5,5,5,6,4
29659,4,4,4,4,4,5,3
29660,3,3,3,3,3,4,2
29661,1,1,1,1,1,2,1
29662,13,13,13,13,13,14,12
29663,2,2,2,2,2,3,1
29664,3,3,3,3,3,4,2
29665,8,8,8,8,8,9,7
29666,7,7,7,7,7,8,6
29667,3,3,3,3,3,4,2
29668,11,11,11,11,11,12,10
29669,6,6,6,6,6,7,5
29670,3,3,3,3,3,4,2
29671,11,11,11,11,11,12,10
29672,5,5,5,5,5,6,4
29673,14,14,14,14,14,15,13
29674,12,12,12,12,12,13,11
29675,2,2,2,2,2,3,1
29676,2,2,2,2,2,3,1
29677,3,3,3,3,3,4,2
29678,2,2,2,2,2,3,1
29679,3,3,3,3,3,4,2
29680,10,10,10,10,10,11,9
29681,0,0,0,0,0,1,0
29682,12,12,12,12,12,13,11
29683,0,0,0,0,0,1,0
29684,11,11,11,11,11,12,10
29685,7,7,7,7,7,8,6
29686,6,6,6,6,6,7,5
29687,0,0,0,0,0,1,0
29688,8,8,8,8,8,9,7
29689,14,14,14,14,14,15,13
29690,9,9,9,9,9,10,8
29691,3,3,3,3,3,4,2
29692,6,6,6,6,6,7,5
29693,6,6,6,6,6,7,5
29694,14,14,14,14,14,15,13
29695,1,1,1,1,1,2,1
29696,6,6,6,6,6,7,5
29697,7,7,7,7,7,8,6
29698,12,12,12,12,12,13,11
29699,1,1,1,1,1,2,1
29700,12,12,12,12,12,13,11
29701,5,5,5,5,5,6,4
29702,10,10,10,10,10,11,9
29703,1,1,1,1,1,2,1
29704,12,12,12,12,12,13,11
29705,3,3,3,3,3,4,2
29706,9,9,9,9,9,10,8
29707,12,12,12,12,12,13,11
29708,14,14,14,14,14,15,13
29709,2,2,2,2,2,3,1
29710,10,10,10,10,10,11,9
29711,3,3,3,3,3,4,2
29712,3,3,3,3,3,4,2
29713,10,10,10,10,10,11,9
29714,5,5,5,5,5,6,4
29715,2,2,2,2,2,3,1
29716,3,3,3,3,3,4,2
29717,2,2,2,2,2,3,1
29718,13,13,13,13,13,14,12
29719,14,14,14,14,14,15,13
29720,10,10,10,10,10,11,9
29721,8,8,8,8,8,9,7
29722,5,5,5,5,5,6,4
29723,3,3,3,3,3,4,2
29724,7,7,7,7,7,8,6
29725,10,10,10,10,10,11,9
29726,11,11,11,11,11,12,10
29727,10,10,10,10,10,11,9
29728,10,10,10,10,10,11,9
29729,3,3,3,3,3,4,2
29730,12,12,12,12,12,13,11
29731,6,6,6,6,6,7,5
29732,0,0,0,0,0,1,0
29733,3,3,3,3,3,4,2
29734,0,0,0,0,0,1,0
29735,4,4,4,4,4,5,3
29736,13,13,13,13,13,14,12
29737,7,7,7,7,7,8,6
29738,2,2,2,2,2,3,1
29739,7,7,7,7,7,8,6
29740,6,6,6,6,6,7,5
29741,9,9,9,9,9,10,8
29742,10,10,10,10,10,11,9
29743,8,8,8,8,8,9,7
29744,9,9,9,9,9,10,8
29745,4,4,4,4,4,5,3
29746,8,8,8,8,8,9,7
29747,6,6,6,6,6,7,5
29748,9,9,9,9,9,10,8
29749,10,10,10,10,10,11,9
29750,13,13,13,13,13,14,12
29751,10,10,10,10,10,11,9
29752,8,8,8,8,8,9,7
29753,12,12,12,12,12,13,11
29754,12,12,12,12,12,13,11
29755,0,0,0,0,0,1,0
29756,0,0,0,0,0,1,0
29757,2,2,2,2,2,3,1
29758,1,1,1,1,1,2,1
29759,12,12,12,12,12,13,11
29760,4,4,4,4,4,5,3
29761,2,2,2,2,2,3,1
29762,13,13,13,13,13,14,12
29763,5,5,5,5,5,6,4
29764,9,9,9,9,9,10,8
29765,4,4,4,4,4,5,3
29766,10,10,10,10,10,11,9
29767,2,2,2,2,2,3,1
29768,4,4,4,4,4,5,3
29769,2,2,2,2,2,3,1
29770,7,7,7,7,7,8,6
29771,8,8,8,8,8,9,7
29772,1,1,1,1,1,2,1
29773,8,8,8,8,8,9,7
29774,5,5,5,5,5,6,4
29775,4,4,4,4,4,5,3
29776,2,2,2,2,2,3,1
29777,2,2,2,2,2,3,1
29778,4,4,4,4,4,5,3
29779,3,3,3,3,3,4,2
29780,8,8,8,8,8,9,7
29781,1,1,1,1,1,2,1
29782,11,11,11,11,11,12,10
29783,11,11,11,11,11,12,10
29784,5,5,5,5,5,6,4
29785,13,13,13,13,13,14,12
29786,10,10,10,10,10,11,9
29787,5,5,5,5,5,6,4
29788,14,14,14,14,14,15,13
29789,10,10,10,10,10,11,9
29790,4,4,4,4,4,5,3
29791,4,4,4,4,4,5,3
29792,8,8,8,8,8,9,7
29793,9,9,9,9,9,10,8
29794,14,14,14,14,14,15,13
29795,10,10,10,10,10,11,9
29796,0,0,0,0,0,1,0
29797,5,5,5,5,5,6,4
29798,10,10,10,10,10,11,9
29799,4,4,4,4,4,5,3
29800,13,13,13,13,13,14,12
29801,14,14,14,14,14,15,13
29802,7,7,7,7,7,8,6
29803,5,5,5,5,5,6,4
29804,0,0,0,0,0,1,0
29805,6,6,6,6,6,7,5
29806,3,3,3,3,3,4,2
29807,2,2,2,2,2,3,1
29808,0,0,0,0,0,1,0
29809,7,7,7,7,7,8,6
29810,13,13,13,13,13,14,12
29811,13,13,13,13,13,14,12
29812,1,1,1,1,1,2,1
29813,9,9,9,9,9,10,8
29814,2,2,2,2,2,3,1
29815,14,14,14,14,14,15,13
29816,12,12,12,12,12,13,11
29817,6,6,6,6,6,7,5
29818,2,2,2,2,2,3,1
29819,9,9,9,9,9,10,8
29820,9,9,9,9,9,10,8
29821,6,6,6,6,6,7,5
29822,5,5,5,5,5,6,4
29823,5,5,5,5,5,6,4
29824,14,14,14,14,14,15,13
29825,0,0,0,0,0,1,0
29826,4,4,4,4,4,5,3
29827,1,1,1,1,1,2,1
29828,8,8,8,8,8,9,7
29829,5,5,5,5,5,6,4
29830,1,1,1,1,1,2,1
29831,2,2,2,2,2,3,1
29832,11,11,11,11,11,12,10
29833,7,7,7,7,7,8,6
29834,3,3,3,3,3,4,2
29835,6,6,6,6,6,7,5
29836,12,12,12,12,12,13,11
29837,2,2,2,2,2,3,1
29838,9,9,9,9,9,10,8
29839,12,12,12,12,12,13,11
29840,1,1,1,1,1,2,1
29841,1,1,1,1,1,2,1
29842,5,5,5,5,5,6,4
29843,13,13,13,13,13,14,12
29844,5,5,5,5,5,6,4
29845,2,2,2,2,2,3,1
29846,7,7,7,7,7,8,6
29847,14,14,14,14,14,15,13
29848,2,2,2,2,2,3,1
29849,3,3,3,3,3,4,2
29850,4,4,4,4,4,5,3
29851,8,8,8,8,8,9,7
29852,4,4,4,4,4,5,3
29853,8,8,8,8,8,9,7
29854,3,3,3,3,3,4,2
29855,0,0,0,0,0,1,0
29856,12,12,12,12,12,13,11
29857,8,8,8,8,8,9,7
29858,14,14,14,14,14,15,13
29859,0,0,0,0,0,1,0
29860,13,13,13,13,13,14,12
29861,7,7,7,7,7,8,6
29862,4,4,4,4,4,5,3
29863,0,0,0,0,0,1,0
29864,14,14,14,14,14,15,13
29865,11,11,11,11,11,12,10
29866,9,9,9,9,9,10,8
29867,8,8,8,8,8,9,7
29868,5,5,5,5,5,6,4
29869,11,11,11,11,11,12,10
29870,6,6,6,6,6,7,5
29871,7,7,7,7,7,8,6
29872,10,10,10,10,10,11,9
29873,5,5,5,5,5,6,4
29874,6,6,6,6,6,7,5
29875,4,4,4,4,4,5,3
29876,0,0,0,0,0,1,0
29877,8,8,8,8,8,9,7
29878,14,14,14,14,14,15,13
29879,0,0,0,0,0,1,0
29880,11,11,11,11,11,12,10
29881,2,2,2,2,2,3,1
29882,6,6,6,6,6,7,5
29883,8,8,8,8,8,9,7
29884,13,13,13,13,13,14,12
29885,13,13,13,13,13,14,12
29886,13,13,13,13,13,14,12
29887,1,1,1,1,1,2,1
29888,2,2,2,2,2,3,1
29889,6,6,6,6,6,7,5
29890,7,7,7,7,7,8,6
29891,5,5,5,5,5,6,4
29892,13,13,13,13,13,14,12
29893,7,7,7,7,7,8,6
29894,14,14,14,14,14,15,13
29895,10,10,10,10,10,11,9
29896,14,14,14,14,14,15,13
29897,5,5,5,5,5,6,4
29898,11,11,11,11,11,12,10
29899,8,8,8,8,8,9,7
29900,14,14,14,14,14,15,13
29901,11,11,11,11,11,12,10
29902,5,5,5,5,5,6,4
29903,4,4,4,4,4,5,3
29904,3,3,3,3,3,4,2
29905,6,6,6,6,6,7,5
29906,0,0,0,0,0,1,0
29907,14,14,14,14,14,15,13
29908,5,5,5,5,5,6,4
29909,5,5,5,5,5,6,4
29910,7,7,7,7,7,8,6
29911,10,10,10,10,10,11,9
29912,5,5,5,5,5,6,4
29913,7,7,7,7,7,8,6
29914,9,9,9,9,9,10,8
29915,0,0,0,0,0,1,0
29916,8,8,8,8,8,9,7
29917,6,6,6,6,6,7,5
29918,8,8,8,8,8,9,7
29919,0,0,0,0,0,1,0
29920,14,14,14,14,14,15,13
29921,2,2,2,2,2,3,1
29922,5,5,5,5,5,6,4
29923,6,6,6,6,6,7,5
29924,10,10,10,10,10,11,9
29925,10,10,10,10,10,11,9
29926,4,4,4,4,4,5,3
29927,14,14,14,14,14,15,13
29928,11,11,11,11,11,12,10
29929,13,13,13,13,13,14,12
29930,3,3,3,3,3,4,2
29931,10,10,10,10,10,11,9
29932,4,4,4,4,4,5,3
29933,13,13,13,13,13,14,12
29934,9,9,9,9,9,10,8
29935,4,4,4,4,4,5,3
29936,7,7,7,7,7,8,6
29937,4,4,4,4,4,5,3
29938,11,11,11,11,11,12,10
29939,2,2,2,2,2,3,1
29940,7,7,7,7,7,8,6
29941,5,5,5,5,5,6,4
29942,2,2,2,2,2,3,1
29943,12,12,12,12,12,13,11
29944,1,1,1,1,1,2,1
29945,0,0,0,0,0,1,0
29946,11,11,11,11,11,12,10
29947,12,12,12,12,12,13,11
29948,5,5,5,5,5,6,4
29949,0,0,0,0,0,1,0
29950,12,12,12,12,12,13,11
29951,9,9,9,9,9,10,8
29952,6,6,6,6,6,7,5
29953,9,9,9,9,9,10,8
29954,1,1,1,1,1,2,1
29955,14,14,14,14,14,15,13
29956,9,9,9,9,9,10,8
29957,11,11,11,11,11,12,10
29958,1,1,1,1,1,2,1
29959,3,3,3,3,3,4,2
29960,14,14,14,14,14,15,13
29961,13,13,13,13,13,14,12
